stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
190159,3088,Karintie P,,64.840459,25.179955,4,http://oulunliikenne.fi/3088,0,,Europe/Helsinki
121534,2008,Kalliola P,,65.025307,25.48654,2,http://oulunliikenne.fi/2008,0,,Europe/Helsinki
98771,2935,Korivaaran koulu P,,64.820681,25.95693,4,http://oulunliikenne.fi/2935,0,,Europe/Helsinki
307161,4003,Juoksupolku E,,64.99756944000002,25.61131944,2,http://oulunliikenne.fi/4003,0,,Europe/Helsinki
120558,1786,Ylioppilaskylä E,,65.05758400000002,25.472236,2,http://oulunliikenne.fi/1786,0,,Europe/Helsinki
98471,1987,Typpitie P,,65.027174,25.512518,2,http://oulunliikenne.fi/1987,0,,Europe/Helsinki
120624,1874,Järvikioski E,,65.043429,25.490991,2,http://oulunliikenne.fi/1874,0,,Europe/Helsinki
307148,3361,Satumaantie E,,64.927216,25.559971,3,http://oulunliikenne.fi/3361,0,,Europe/Helsinki
189726,2764,Junnintie P,,64.891347,25.85645,4,http://oulunliikenne.fi/2764,0,,Europe/Helsinki
148100,2366,Kärppä taimi P,,64.975516,25.635344,2,http://oulunliikenne.fi/2366,0,,Europe/Helsinki
187999,1134,Marion P,,65.326399,25.519683,4,http://oulunliikenne.fi/1134,0,,Europe/Helsinki
190223,2552,Karvolankuja E,,64.949384,25.39564,3,http://oulunliikenne.fi/2552,0,,Europe/Helsinki
325629,2207,Zatelliitin ramppi E,,64.922454,25.534007,3,http://oulunliikenne.fi/2207,0,,Europe/Helsinki
190172,2620,Karhuojan th P,,64.933741,25.399304,3,http://oulunliikenne.fi/2620,0,,Europe/Helsinki
307160,4002,Juoksupolku P,,64.99777796835087,25.61287319154162,2,http://oulunliikenne.fi/4002,0,,Europe/Helsinki
120442,1668,Jalopuuntie E,,65.079199,25.410581,2,http://oulunliikenne.fi/1668,0,,Europe/Helsinki
120999,2377,Sutela P,,64.974281,25.501901,2,http://oulunliikenne.fi/2377,0,,Europe/Helsinki
148140,2604,Vaalantie E,,64.931082,25.786688,3,http://oulunliikenne.fi/2604,0,,Europe/Helsinki
101058,2718,Tiilitie E,,64.912149,25.499515,3,http://oulunliikenne.fi/2718,0,,Europe/Helsinki
98786,8203,Honkala P,,64.79770000000002,26.0496,5,http://oulunliikenne.fi/8203,0,,Europe/Helsinki
101053,2621,Karhuojan th E,,64.933826,25.398833,3,http://oulunliikenne.fi/2621,0,,Europe/Helsinki
148079,1974,Hintan päiväkoti P,,65.02709,25.534935,2,http://oulunliikenne.fi/1974,0,,Europe/Helsinki
101746,1065,Pohjukkaoja E,,65.36469700000002,25.798615,5,http://oulunliikenne.fi/1065,0,,Europe/Helsinki
189519,1674,Siitosen th E,,65.074472,25.661001,3,http://oulunliikenne.fi/1674,0,,Europe/Helsinki
101221,3078,Vaaranmaa P,,64.762432,25.567284,4,http://oulunliikenne.fi/3078,0,,Europe/Helsinki
148013,3050,Härmä E,,64.779707,25.641376,4,http://oulunliikenne.fi/3050,0,,Europe/Helsinki
309975,3390,Ritaharjun koulu P,,65.08032,25.45589,2,http://oulunliikenne.fi/3390,0,,Europe/Helsinki
101052,2610,Oulunsalon museo E,,64.936322,25.415818,3,http://oulunliikenne.fi/2610,0,,Europe/Helsinki
120356,1574,Alavainio P,,65.11182700000002,25.348269,3,http://oulunliikenne.fi/1574,0,,Europe/Helsinki
120783,2095,Kontinkangas E,,65.011652,25.514167,2,http://oulunliikenne.fi/2095,0,,Europe/Helsinki
186024,3306,Musiikkikeskus E,,65.003706,25.478708,2,http://oulunliikenne.fi/3306,0,,Europe/Helsinki
171263,1250,Sorosenperän th E,,65.288387,25.372443,4,http://oulunliikenne.fi/1250,0,,Europe/Helsinki
98768,2915,Korilantie P,,64.82555000000002,25.931445,4,http://oulunliikenne.fi/2915,0,,Europe/Helsinki
101263,1882,Saviharju E,,65.038978,25.715543,3,http://oulunliikenne.fi/1882,0,,Europe/Helsinki
120525,1751,Tapiontie E,,65.062821,25.478269,2,http://oulunliikenne.fi/1751,0,,Europe/Helsinki
148442,1316,Aseman koulu E,,65.19867600000002,25.392609,3,http://oulunliikenne.fi/1316,0,,Europe/Helsinki
120719,2022,Parkkisenkangas P,,65.022832,25.54164,2,http://oulunliikenne.fi/2022,0,,Europe/Helsinki
150137,2965,Toivontie P,,64.817844,25.437903,4,http://oulunliikenne.fi/2965,0,,Europe/Helsinki
101712,1216,Mettovaaran puutarha E,,65.308981,25.608477,4,http://oulunliikenne.fi/1216,0,,Europe/Helsinki
148057,2889,Jurvakainen E,,64.831997,26.058394,4,http://oulunliikenne.fi/2889,0,,Europe/Helsinki
101582,2643,Sohjanantie E2,,64.92754600000002,25.511383,3,http://oulunliikenne.fi/2643,0,,Europe/Helsinki
121107,2503,Siipikuja E,,64.958471,25.530453,2,http://oulunliikenne.fi/2503,0,,Europe/Helsinki
191393,1404,Ukonkaivoksentie E,,65.176194,25.35694,3,http://oulunliikenne.fi/1404,0,,Europe/Helsinki
183966,3179,Savotta-aukio E,,64.94487700000002,25.572648,2,http://oulunliikenne.fi/3179,0,,Europe/Helsinki
98713,2507,Madekosken th P,,64.954334,25.662901,3,http://oulunliikenne.fi/2507,0,,Europe/Helsinki
148464,1293,Martinniemen koulu P,,65.210822,25.315511,3,http://oulunliikenne.fi/1293,0,,Europe/Helsinki
121066,2460,Kuukkelipolku E,,64.963882,25.54898,2,http://oulunliikenne.fi/2460,0,,Europe/Helsinki
101546,1670,Keskuskatu P,,65.07884,25.408816,2,http://oulunliikenne.fi/1670,0,,Europe/Helsinki
101260,1851,Putaala E,,65.042723,25.688161,3,http://oulunliikenne.fi/1851,0,,Europe/Helsinki
120709,2007,Hoikantie E,,65.024857,25.497028,2,http://oulunliikenne.fi/2007,0,,Europe/Helsinki
120853,2191,Radiomastontie E,,65.001591,25.530077,2,http://oulunliikenne.fi/2191,0,,Europe/Helsinki
230859,3410,Rytikuja P2,,65.317375,25.362592,4,http://oulunliikenne.fi/3410,0,,Europe/Helsinki
121323,2871,Simontaival P,,64.845244,25.663492,4,http://oulunliikenne.fi/2871,0,,Europe/Helsinki
184151,3238,Jäähalli E,,65.009058,25.492571,1,http://oulunliikenne.fi/3238,0,,Europe/Helsinki
150399,1246,Ojalantie P,,65.292057,25.68478,5,http://oulunliikenne.fi/1246,0,,Europe/Helsinki
120766,2074,Erkkola P,,65.015525,25.52842,2,http://oulunliikenne.fi/2074,0,,Europe/Helsinki
169656,3092,Muinaisranta E,,64.836476,25.678109,4,http://oulunliikenne.fi/3092,0,,Europe/Helsinki
120923,2282,Vesaisentie P,,64.990548,25.490562,2,http://oulunliikenne.fi/2282,0,,Europe/Helsinki
97778,2835,Ojala P,,64.855256,25.91112,4,http://oulunliikenne.fi/2835,0,,Europe/Helsinki
148019,3066,Tyrnävän yläaste E,,64.765963,25.650159,4,http://oulunliikenne.fi/3066,0,,Europe/Helsinki
101666,8001,Siltatie E,,65.132432,25.79616,3,http://oulunliikenne.fi/8001,0,,Europe/Helsinki
120638,1906,Tervahovintie P,,65.040038,25.460181,2,http://oulunliikenne.fi/1906,0,,Europe/Helsinki
150067,2843,Heikkinen E,,64.856068,25.617869,3,http://oulunliikenne.fi/2843,0,,Europe/Helsinki
310705,4025,Mukkelintie P,,65.004642,25.577055,2,http://oulunliikenne.fi/4025,0,,Europe/Helsinki
120208,1413,Kauppakuja P,,65.175433,25.350563,3,http://oulunliikenne.fi/1413,0,,Europe/Helsinki
148446,1326,Tuohilaakso E,,65.194062,25.371488,3,http://oulunliikenne.fi/1326,0,,Europe/Helsinki
188507,1859,Korvensuora P,,65.044415,25.575035,2,http://oulunliikenne.fi/1859,0,,Europe/Helsinki
120386,1607,Jäälihalli P,,65.09262,25.689448,3,http://oulunliikenne.fi/1607,0,,Europe/Helsinki
120665,1954,Tokkatie P,,65.031194,25.554748,2,http://oulunliikenne.fi/1954,0,,Europe/Helsinki
310857,3402,Kettumetsä P,,65.084401,25.464691,2,http://oulunliikenne.fi/3402,0,,Europe/Helsinki
120708,2005,Laamannintie P,,65.023862,25.511472,2,http://oulunliikenne.fi/2005,0,,Europe/Helsinki
150320,1391,Härkätie P,,65.178046,25.344253,3,http://oulunliikenne.fi/1391,0,,Europe/Helsinki
120724,2026,Nokkalantie P,,65.023597,25.505629,2,http://oulunliikenne.fi/2026,0,,Europe/Helsinki
189728,2781,Sairaalantie P,,64.883803,25.866966,4,http://oulunliikenne.fi/2781,0,,Europe/Helsinki
171795,2514,Lentokentän th P,,64.956307,25.505023,2,http://oulunliikenne.fi/2514,0,,Europe/Helsinki
120688,1982,Karttatie E,,65.025617,25.545754,2,http://oulunliikenne.fi/1982,0,,Europe/Helsinki
120664,1949,Satamatie E,,65.033996,25.446752,2,http://oulunliikenne.fi/1949,0,,Europe/Helsinki
120868,2206,Kotkantien oppilaitokset P,,65.00013800000002,25.512835,2,http://oulunliikenne.fi/2206,0,,Europe/Helsinki
147975,2666,Savikorpi P,,64.92321200000002,25.496994,3,http://oulunliikenne.fi/2666,0,,Europe/Helsinki
120090,1289,Repolantie E,,65.213011,25.307506,3,http://oulunliikenne.fi/1289,0,,Europe/Helsinki
184245,1191,Raasakka E,,65.315428,25.514185,4,http://oulunliikenne.fi/1191,0,,Europe/Helsinki
101558,3223,Tulliväylä E,,65.015021,25.488671,1,http://oulunliikenne.fi/3223,0,,Europe/Helsinki
148498,1198,Vaihtometsäntie E,,65.317387,25.333486,4,http://oulunliikenne.fi/1198,0,,Europe/Helsinki
101226,3074,Keskikyläntie P,,64.762908,25.633919,4,http://oulunliikenne.fi/3074,0,,Europe/Helsinki
148083,2020,Haapalehto P,,65.022339,25.55007,2,http://oulunliikenne.fi/2020,0,,Europe/Helsinki
120854,2192,Svaanin th P,,65.001577,25.528657,2,http://oulunliikenne.fi/2192,0,,Europe/Helsinki
101030,2988,Leisu E,,64.814396,25.351264,4,http://oulunliikenne.fi/2988,0,,Europe/Helsinki
169634,2516,Poikuekuja E,,64.953681,25.535986,2,http://oulunliikenne.fi/2516,0,,Europe/Helsinki
187707,1403,Ukonkaivoksentie P,,65.176311,25.357851,3,http://oulunliikenne.fi/1403,0,,Europe/Helsinki
120718,2019,Kaplastie E,,65.022238,25.559009,2,http://oulunliikenne.fi/2019,0,,Europe/Helsinki
184236,1121,Naurua P,,65.331184,25.728488,5,http://oulunliikenne.fi/1121,0,,Europe/Helsinki
120633,1901,Leväsuontie E,,65.039055,25.577381,2,http://oulunliikenne.fi/1901,0,,Europe/Helsinki
120538,1764,Elektroniikkatie 4P,,65.060323,25.439545,2,http://oulunliikenne.fi/1764,0,,Europe/Helsinki
120902,2248,Hiirihaukka P,,64.993678,25.520867,2,http://oulunliikenne.fi/2248,0,,Europe/Helsinki
120350,1567,Uhanperä P,,65.115236,25.344182,3,http://oulunliikenne.fi/1567,0,,Europe/Helsinki
121163,2577,Pitkämäki E,,64.943652,25.382378,3,http://oulunliikenne.fi/2577,0,,Europe/Helsinki
181286,3269,Automaatiotie P,,64.932217,25.383617,3,http://oulunliikenne.fi/3269,0,,Europe/Helsinki
121001,2379,Eteläranta P,,64.975127,25.496834,2,http://oulunliikenne.fi/2379,0,,Europe/Helsinki
120657,1938,Satamatie P,,65.03519,25.446003,2,http://oulunliikenne.fi/1938,0,,Europe/Helsinki
184173,3216,Galleria,,65.011747,25.474623,1,http://oulunliikenne.fi/3216,0,,Europe/Helsinki
97629,2980,Ojakylä E,,64.811381,25.709795,4,http://oulunliikenne.fi/2980,0,,Europe/Helsinki
120757,2062,Kuparilammintie E,,65.017125,25.543373,2,http://oulunliikenne.fi/2062,0,,Europe/Helsinki
101519,1440,Annalankangas P,,65.161517,25.347994,3,http://oulunliikenne.fi/1440,0,,Europe/Helsinki
101268,1834,Kiiminki th E,,65.041628,25.870612,3,http://oulunliikenne.fi/1834,0,,Europe/Helsinki
98714,2510,Madekosken th E,,64.954138,25.663016,3,http://oulunliikenne.fi/2510,0,,Europe/Helsinki
148444,1318,Saarikankaantie E,,65.196587,25.383487,3,http://oulunliikenne.fi/1318,0,,Europe/Helsinki
148455,1315,Siipola P,,65.200802,25.339819,3,http://oulunliikenne.fi/1315,0,,Europe/Helsinki
153130,3008,Kirkko th E,,64.81052200000002,25.407378,4,http://oulunliikenne.fi/3008,0,,Europe/Helsinki
101290,1896,Linnakekuja P,,65.031797,26.058338,4,http://oulunliikenne.fi/1896,0,,Europe/Helsinki
120742,2047,Koivumaantie E2,,65.01812700000002,25.54858,2,http://oulunliikenne.fi/2047,0,,Europe/Helsinki
101297,1926,Makasiinikangas E,,65.02853500000002,26.140857,4,http://oulunliikenne.fi/1926,0,,Europe/Helsinki
101293,1912,Ukonkangas P,,65.030124,26.11345,4,http://oulunliikenne.fi/1912,0,,Europe/Helsinki
101082,2399,Ervastinkylä E,,64.973781,25.300276,3,http://oulunliikenne.fi/2399,0,,Europe/Helsinki
98697,2166,Teuvo Pakkala E,,65.005534,25.490946,2,http://oulunliikenne.fi/2166,0,,Europe/Helsinki
120942,2305,Mäntyrinne E,,64.987152,25.56465,2,http://oulunliikenne.fi/2305,0,,Europe/Helsinki
183953,3172,Tuomipellontie P,,64.950484,25.540224,2,http://oulunliikenne.fi/3172,0,,Europe/Helsinki
120851,2189,Lämsänjärventie E,,65.000852,25.552698,2,http://oulunliikenne.fi/2189,0,,Europe/Helsinki
101041,3151,Pappilanpelto P,,64.80444300000002,25.419384,4,http://oulunliikenne.fi/3151,0,,Europe/Helsinki
101613,1396,Kuivala P,,65.175043,25.573443,4,http://oulunliikenne.fi/1396,0,,Europe/Helsinki
98702,2344,Maikkulantien th E,,64.98028100000002,25.562879,2,http://oulunliikenne.fi/2344,0,,Europe/Helsinki
120507,1733,Raitotie P,,65.06374,25.509862,2,http://oulunliikenne.fi/1733,0,,Europe/Helsinki
191117,1193,Timpurintie E,,65.31617,25.388236,4,http://oulunliikenne.fi/1193,0,,Europe/Helsinki
184243,1143,Niskala E,,65.32018600000002,25.690694,5,http://oulunliikenne.fi/1143,0,,Europe/Helsinki
120948,2315,Metsänkuninkaantie P,,64.985034,25.512276,2,http://oulunliikenne.fi/2315,0,,Europe/Helsinki
121008,2390,Kaskiahonkuja P,,64.972377,25.59575,2,http://oulunliikenne.fi/2390,0,,Europe/Helsinki
101261,1884,Jääkärintie P,,65.039448,25.700424,3,http://oulunliikenne.fi/1884,0,,Europe/Helsinki
183973,3183,Ritaharjuntie P,,65.062474,25.447027,2,http://oulunliikenne.fi/3183,0,,Europe/Helsinki
120564,1792,Johdinkuja E,,65.054118,25.597418,2,http://oulunliikenne.fi/1792,0,,Europe/Helsinki
98725,2624,Vasankangas th P,,64.92568300000002,25.749688,3,http://oulunliikenne.fi/2624,0,,Europe/Helsinki
98790,8207,Suokylä th P,,64.7928,26.0749,5,http://oulunliikenne.fi/8207,0,,Europe/Helsinki
171810,1801,Keulapuisto P,,65.055879,25.443523,2,http://oulunliikenne.fi/1801,0,,Europe/Helsinki
101506,1305,Kuivalanperäntie E,,65.203153,25.362682,3,http://oulunliikenne.fi/1305,0,,Europe/Helsinki
120508,1734,Kerttulanpuisto E,,65.064968,25.506095,2,http://oulunliikenne.fi/1734,0,,Europe/Helsinki
101090,2322,Riuttu E,,64.99635000000002,25.24823,3,http://oulunliikenne.fi/2322,0,,Europe/Helsinki
101238,8086,Uusi-Siira E,,64.77720100000002,25.724966,4,http://oulunliikenne.fi/8086,0,,Europe/Helsinki
101501,1265,Ukkolanperän th P,,65.230294,25.362115,3,http://oulunliikenne.fi/1265,0,,Europe/Helsinki
169631,2515,Poikuekuja P,,64.954131,25.536131,2,http://oulunliikenne.fi/2515,0,,Europe/Helsinki
186809,3328,Närhintie P,,65.009749,25.52762,2,http://oulunliikenne.fi/3328,0,,Europe/Helsinki
150142,2912,Selkämaa th P,,64.83338500000002,25.463067,4,http://oulunliikenne.fi/2912,0,,Europe/Helsinki
101622,1441,Hurunmäki E,,65.154118,25.618986,3,http://oulunliikenne.fi/1441,0,,Europe/Helsinki
190179,2338,Riutunkari,,65.008495,25.197361,3,http://oulunliikenne.fi/2338,0,,Europe/Helsinki
150267,1488,Sipolanpisto P,,65.135036,25.624708,3,http://oulunliikenne.fi/1488,0,,Europe/Helsinki
98805,8223,Parpala E,,64.7773,26.2975,5,http://oulunliikenne.fi/8223,0,,Europe/Helsinki
183954,3173,Pesätie E,,64.952219,25.536087,2,http://oulunliikenne.fi/3173,0,,Europe/Helsinki
120433,1657,Sahantie P,,65.085563,25.404139,2,http://oulunliikenne.fi/1657,0,,Europe/Helsinki
120834,2167,Hakakatu E,,65.004732,25.489656,2,http://oulunliikenne.fi/2167,0,,Europe/Helsinki
150148,2829,Tupos E2,,64.864076,25.489265,4,http://oulunliikenne.fi/2829,0,,Europe/Helsinki
101695,1149,Myllytörmä P,,65.322244,25.458666,4,http://oulunliikenne.fi/1149,0,,Europe/Helsinki
148006,3028,Parras P,,64.800349,25.619861,4,http://oulunliikenne.fi/3028,0,,Europe/Helsinki
190671,3344,Hakkuutie P,,64.94641,25.577284,2,http://oulunliikenne.fi/3344,0,,Europe/Helsinki
101231,3059,Ylitalon th P,,64.772151,25.673836,4,http://oulunliikenne.fi/3059,0,,Europe/Helsinki
101094,8308,Sysiperä E,,65.0367,24.9599,5,http://oulunliikenne.fi/8308,0,,Europe/Helsinki
190069,3124,Haapamaantie P,,64.89519,25.545277,3,http://oulunliikenne.fi/3124,0,,Europe/Helsinki
121024,2409,Turkkitie E,,64.971327,25.519666,2,http://oulunliikenne.fi/2409,0,,Europe/Helsinki
121265,2715,Tiilimestarinrinne P,,64.911968,25.559351,3,http://oulunliikenne.fi/2715,0,,Europe/Helsinki
121174,2591,Teeritie P,,64.940569,25.371182,3,http://oulunliikenne.fi/2591,0,,Europe/Helsinki
310723,4016,Tahtimarssi E,,65.0087986006685,25.59774632075199,2,http://oulunliikenne.fi/4016,0,,Europe/Helsinki
150270,1436,Rinnetie E,,65.14818687256334,25.63624673840818,3,http://oulunliikenne.fi/1436,0,,Europe/Helsinki
187930,2931,Sallisentie E,,64.8291,25.244683,4,http://oulunliikenne.fi/2931,0,,Europe/Helsinki
150384,1161,Iin Työväentalo P,,65.321889,25.380203,4,http://oulunliikenne.fi/1161,0,,Europe/Helsinki
120524,1750,Tuulikintie P,,65.062739,25.486945,2,http://oulunliikenne.fi/1750,0,,Europe/Helsinki
101029,2989,Leisu P,,64.814452,25.349913,4,http://oulunliikenne.fi/2989,0,,Europe/Helsinki
150040,3015,Taalintie E,,64.808194,25.439072,4,http://oulunliikenne.fi/3015,0,,Europe/Helsinki
183965,3190,Metsokankaan koulu E,,64.943615,25.542418,2,http://oulunliikenne.fi/3190,0,,Europe/Helsinki
120416,1638,Ojatie P,,65.085036,25.67774,3,http://oulunliikenne.fi/1638,0,,Europe/Helsinki
190185,1891,Parola P,,65.032113,26.052675,4,http://oulunliikenne.fi/1891,0,,Europe/Helsinki
101083,2401,Ervastintörmä E,,64.975369,25.286956,3,http://oulunliikenne.fi/2401,0,,Europe/Helsinki
183978,3185,Otsonkuja P,,64.979773,25.518225,2,http://oulunliikenne.fi/3185,0,,Europe/Helsinki
120935,2296,Lintula,,64.98841400000002,25.50041,2,http://oulunliikenne.fi/2296,0,,Europe/Helsinki
121154,2564,Salavakuja E,,64.94485,25.378579,3,http://oulunliikenne.fi/2564,0,,Europe/Helsinki
150078,2895,Niitynmaa th P,,64.834458,25.670201,4,http://oulunliikenne.fi/2895,0,,Europe/Helsinki
310862,3407,Erämetsä E,,65.089431,25.462608,2,http://oulunliikenne.fi/3407,0,,Europe/Helsinki
101550,1740,Hiirenvirna E,,65.065587,25.411988,2,http://oulunliikenne.fi/1740,0,,Europe/Helsinki
164368,3111,Nupputie P,,65.073103,25.460801,2,http://oulunliikenne.fi/3111,0,,Europe/Helsinki
101559,3224,Tulliväylä P,,65.013538,25.486634,1,http://oulunliikenne.fi/3224,0,,Europe/Helsinki
120446,1672,Itälahdentie P,,65.080208,25.397442,2,http://oulunliikenne.fi/1672,0,,Europe/Helsinki
101638,1493,Putkonen E,,65.131548,25.701271,3,http://oulunliikenne.fi/1493,0,,Europe/Helsinki
120557,1785,Ylioppilaskylä P,,65.05759500000002,25.472469,2,http://oulunliikenne.fi/1785,0,,Europe/Helsinki
101733,1096,H Ylitalo E,,65.342626,25.71434,5,http://oulunliikenne.fi/1096,0,,Europe/Helsinki
101656,1540,Paso E,,65.119372,25.803383,3,http://oulunliikenne.fi/1540,0,,Europe/Helsinki
148115,2494,Heikinniementie E,,64.956428,25.710209,3,http://oulunliikenne.fi/2494,0,,Europe/Helsinki
120481,1707,Talvikkitie E,,65.07266300000002,25.427958,2,http://oulunliikenne.fi/1707,0,,Europe/Helsinki
148434,1355,Harjunkangas P,,65.187373,25.471743,4,http://oulunliikenne.fi/1355,0,,Europe/Helsinki
148180,2782,Sairaalantie E,,64.883809,25.866692,4,http://oulunliikenne.fi/2782,0,,Europe/Helsinki
101299,2854,Paavolankuja E,,64.848349,25.901386,4,http://oulunliikenne.fi/2854,0,,Europe/Helsinki
120666,1955,Tokkatie E,,65.030683,25.552929,2,http://oulunliikenne.fi/1955,0,,Europe/Helsinki
98785,8202,Kärnä E,,64.8056,26.0292,5,http://oulunliikenne.fi/8202,0,,Europe/Helsinki
184153,3236,Raksilan marketit E,,65.010198,25.488201,1,http://oulunliikenne.fi/3236,0,,Europe/Helsinki
98784,8201,Kärnä P,,64.8058,26.0281,5,http://oulunliikenne.fi/8201,0,,Europe/Helsinki
190170,2587,Hailuodon th P,,64.93845,25.428723,3,http://oulunliikenne.fi/2587,0,,Europe/Helsinki
169663,3091,Murron koulu E,,64.841695,25.669844,4,http://oulunliikenne.fi/3091,0,,Europe/Helsinki
97673,3056,Marttila P,,64.777283,25.548266,4,http://oulunliikenne.fi/3056,0,,Europe/Helsinki
101059,2719,Tiilitie P,,64.912391,25.497663,3,http://oulunliikenne.fi/2719,0,,Europe/Helsinki
101626,1449,Rasi E,,65.147209,25.654351,3,http://oulunliikenne.fi/1449,0,,Europe/Helsinki
148431,1362,Isojämsä E,,65.184524,25.48271,4,http://oulunliikenne.fi/1362,0,,Europe/Helsinki
98761,2888,Rönköntie E,,64.835753,25.910939,4,http://oulunliikenne.fi/2888,0,,Europe/Helsinki
150096,8080,Haarankauppa P,,64.784403,25.691721,4,http://oulunliikenne.fi/8080,0,,Europe/Helsinki
101691,1173,Ii Asemankylä P,,65.319923,25.436184,4,http://oulunliikenne.fi/1173,0,,Europe/Helsinki
97710,1251,Praavan th P,,65.282684,25.369344,4,http://oulunliikenne.fi/1251,0,,Europe/Helsinki
98724,2615,Pikkuharjuntie E,,64.930043,25.739538,3,http://oulunliikenne.fi/2615,0,,Europe/Helsinki
120601,1843,Kornetintie P,,65.046281,25.612251,2,http://oulunliikenne.fi/1843,0,,Europe/Helsinki
231891,2538,Paaso E,,64.946697,25.736703,3,http://oulunliikenne.fi/2538,0,,Europe/Helsinki
101726,1114,Alatalo E,,65.335323,25.689168,5,http://oulunliikenne.fi/1114,0,,Europe/Helsinki
121012,2394,Lumijärventie E,,64.97316600000002,25.509737,2,http://oulunliikenne.fi/2394,0,,Europe/Helsinki
304238,2176,Professorintie P,,65.00893201477508,25.50732099580587,2,http://oulunliikenne.fi/2176,0,,Europe/Helsinki
120621,1871,Rannanperä P,,65.042489,25.581891,2,http://oulunliikenne.fi/1871,0,,Europe/Helsinki
101112,8327,Petsamon th E,,65.033,24.7758,5,http://oulunliikenne.fi/8327,0,,Europe/Helsinki
120512,1738,Veitikka E,,65.065421,25.420096,2,http://oulunliikenne.fi/1738,0,,Europe/Helsinki
152734,1521,Kiimingin yläaste E,,65.126184,25.784842,3,http://oulunliikenne.fi/1521,0,,Europe/Helsinki
189521,1620,Hamari E,,65.088752,25.67596,3,http://oulunliikenne.fi/1620,0,,Europe/Helsinki
148460,1301,Vahtola P,,65.207616,25.328878,3,http://oulunliikenne.fi/1301,0,,Europe/Helsinki
148015,3057,Puronkari E,,64.773684,25.644853,4,http://oulunliikenne.fi/3057,0,,Europe/Helsinki
121078,2471,Kivitaskunkuja P,,64.961668,25.560278,2,http://oulunliikenne.fi/2471,0,,Europe/Helsinki
120802,2117,Oulujoen koulu P,,65.008625,25.560464,2,http://oulunliikenne.fi/2117,0,,Europe/Helsinki
152758,1839,Rasilantie P,,65.044091,25.676456,3,http://oulunliikenne.fi/1839,0,,Europe/Helsinki
101091,2321,Riuttu P,,64.996765,25.246878,3,http://oulunliikenne.fi/2321,0,,Europe/Helsinki
148050,2925,Perukka P,,64.820339,26.037828,4,http://oulunliikenne.fi/2925,0,,Europe/Helsinki
150056,2807,Palonperä P,,64.873929,25.582576,3,http://oulunliikenne.fi/2807,0,,Europe/Helsinki
98722,2597,Vanhantien th E,,64.933886,25.717157,3,http://oulunliikenne.fi/2597,0,,Europe/Helsinki
120523,1749,Tuulikintie E,,65.062829,25.486939,2,http://oulunliikenne.fi/1749,0,,Europe/Helsinki
98817,8236,Utajärvi P,,64.7601,26.4136,5,http://oulunliikenne.fi/8236,0,,Europe/Helsinki
171799,2423,Oulunlahden koulu P,,64.968469,25.494857,2,http://oulunliikenne.fi/2423,0,,Europe/Helsinki
120939,2302,Kolehmaisentie E,,64.985385,25.576887,2,http://oulunliikenne.fi/2302,0,,Europe/Helsinki
101016,2958,Mikkola E,,64.820775,25.27307,4,http://oulunliikenne.fi/2958,0,,Europe/Helsinki
120405,1627,Havutie P,,65.08734,25.710595,3,http://oulunliikenne.fi/1627,0,,Europe/Helsinki
148054,2904,Perhekoti P,,64.826725,26.047541,4,http://oulunliikenne.fi/2904,0,,Europe/Helsinki
101554,1779,Pönkänkari P,,65.0596,25.427007,2,http://oulunliikenne.fi/1779,0,,Europe/Helsinki
101694,1152,Paakkola P,,65.323157,25.447925,4,http://oulunliikenne.fi/1152,0,,Europe/Helsinki
189725,2732,Toivanen E,,64.902755,25.839868,3,http://oulunliikenne.fi/2732,0,,Europe/Helsinki
121127,2527,Pesätie PP,,64.952969,25.535686,2,http://oulunliikenne.fi/2527,0,,Europe/Helsinki
101518,1427,Viikki E,,65.16723500000002,25.347446,3,http://oulunliikenne.fi/1427,0,,Europe/Helsinki
120607,1857,Tuiskutie E,,65.044353,25.586443,2,http://oulunliikenne.fi/1857,0,,Europe/Helsinki
308743,2246,Naavakuusi P,,64.978178,25.575998,2,http://oulunliikenne.fi/2246,0,,Europe/Helsinki
101220,3079,Vaaranmaa E,,64.762162,25.565386,4,http://oulunliikenne.fi/3079,0,,Europe/Helsinki
98799,8216,Muhosperä th E,,64.78660000000002,26.1508,5,http://oulunliikenne.fi/8216,0,,Europe/Helsinki
183969,3182,Lähimetsä E,,64.946484,25.570002,2,http://oulunliikenne.fi/3182,0,,Europe/Helsinki
120535,1761,Yliopistokatu E,,65.06102,25.47223,2,http://oulunliikenne.fi/1761,0,,Europe/Helsinki
120323,1534,Honkimaa E,,65.12202600000002,25.746164,3,http://oulunliikenne.fi/1534,0,,Europe/Helsinki
120080,1273,Kalastajantie PP,,65.224676,25.310117,3,http://oulunliikenne.fi/1273,0,,Europe/Helsinki
101634,1477,Tirinkylä E,,65.136408,25.689718,3,http://oulunliikenne.fi/1477,0,,Europe/Helsinki
101542,1601,Herukka P,,65.096581,25.404224,2,http://oulunliikenne.fi/1601,0,,Europe/Helsinki
189673,2636,Lapinkankaan koulu P,,64.92539600000002,25.800179,3,http://oulunliikenne.fi/2636,0,,Europe/Helsinki
120810,2125,Linja-autoasema L,,65.009421,25.484109,2,http://oulunliikenne.fi/2125,0,,Europe/Helsinki
